,labels_test,an_prediction,predicted_perplex
2357,True,True,411.59006
2358,False,True,326.26843
2359,False,True,400.8425
2360,True,True,507.88486
2361,False,False,1.0000024
2362,False,True,411.39233
2363,True,True,433.78494
2364,False,True,450.34222
2365,False,True,465.46664
2366,True,True,435.18063
2367,False,True,458.41968
2368,False,True,468.31793
2369,False,True,446.25433
2370,False,True,464.06296
2371,False,True,430.19614
2372,False,True,461.9103
2373,False,True,464.03656
2374,False,True,456.44913
2375,False,True,450.52625
2376,False,True,446.25433
2377,False,True,464.06296
2378,False,True,430.19614
2379,True,True,421.58234
2380,True,True,450.14044
2381,False,True,452.59268
2382,False,True,443.27478
2383,False,True,456.56982
2384,True,True,434.0752
2385,False,True,451.56305
2386,False,True,429.69275
2387,True,True,427.20874
2388,False,True,445.05472
2389,False,True,478.92648
2390,False,True,427.67496
2391,False,True,429.86426
2392,False,True,436.3598
2393,False,True,445.83566
2394,False,True,438.08795
2395,True,True,453.08215
2396,False,True,433.15576
2397,False,True,1.0192183
2398,True,False,1.0007484
2399,False,True,1.0604132
2400,False,False,1.0016272
2401,False,False,1.0016272
2402,True,True,442.99268
2403,False,True,458.28574
2404,False,True,458.28574
2405,False,True,434.6745
2406,False,True,461.27908
2407,False,True,435.73767
2408,False,False,1.0005164
2409,False,False,1.0017544
2410,False,True,464.5488
2411,False,True,300.57718
2412,False,True,1.0290055
2413,False,True,1.0804931
2414,False,True,1.0063964
2415,False,True,1.0095571
2416,False,True,1.1239562
2417,False,True,1.0226241
2418,False,False,1.0000036
2419,True,True,479.9887
2420,False,True,526.09033
2421,False,False,1.0000306
2422,True,True,3455.9885
2423,False,True,13.876713
2424,False,True,1.0095571
2425,False,False,1.0026948
2426,False,True,1.0070863
2427,False,True,1.0055994
2428,False,True,1.0161682
2429,False,False,1.0009693
2430,False,False,1.0000001
2431,False,False,1.0008634
2432,False,False,1.0003611
2433,False,False,1.0017016
2434,False,False,1.0000515
2435,True,True,5.7721987
2436,False,False,1.0010358
2437,False,True,1.0735434
2438,False,True,3.6698258
2439,False,False,1.0000248
2440,False,False,1.0000248
2441,False,True,1.0060985
2442,False,False,1.0000688
2443,False,False,1.0004022
2444,False,False,1.0001459
2445,False,False,1.0000688
2446,False,False,1.0008754
2447,False,False,1.0000312
2448,False,False,1.0000006
2449,False,False,1.0000362
2450,False,False,1.0000006
2451,True,False,1.0000014
2452,False,False,1.0000362
2453,False,False,1.0003395
2454,False,False,1.0000185
2455,False,False,1.0000185
2456,True,False,1.0000184
2457,False,False,1.000044
2458,False,False,1.0000185
2459,True,True,358.2494
2460,False,True,461.02017
2461,False,True,448.319
2462,False,True,461.02017
2463,True,True,443.02972
2464,False,True,459.19287
2465,False,True,1.0100552
2466,False,True,1.0100552
2467,False,True,344.6235
2468,False,True,442.51517
2469,False,False,1.0034202
2470,False,True,514.87036
2471,False,True,447.01187
2472,False,True,573.1613
2473,False,False,1.0036049
2474,False,True,1.0042034
2475,False,True,519.1986
2476,False,True,352.16833
2477,True,True,487.8387
2478,False,True,466.1592
2479,False,True,466.1592
2480,True,True,438.0827
2481,False,False,1.0013826
2482,False,False,1.0018946
2483,False,True,16.161192
2484,False,True,1.016524
2485,False,True,1.0127969
2486,False,False,1.0004524
2487,False,False,1.0000051
2488,False,False,1.0000051
2489,False,False,1.0015446
2490,False,False,1.0016677
2491,False,False,1.0005425
2492,False,True,410.9609
2493,True,True,440.35342
2494,True,True,583.1562
2495,True,True,234.5273
2496,False,True,1.0767576
2497,False,True,1.0098213
2498,False,True,1.0400839
2499,False,False,1.0037806
2500,False,False,1.0022845
2501,False,True,3.1436076
2502,False,False,1.0040166
2503,False,False,1.002645
2504,False,True,1.2128092
2505,True,True,402.48364
2506,False,True,423.75223
2507,False,True,436.0365
2508,False,True,432.01706
2509,False,True,431.73648
2510,False,False,1.0033283
2511,False,True,1.0250863
2512,False,False,1.0022341
2513,False,False,1.0026224
2514,False,False,1.000134
2515,False,False,1.000134
2516,False,True,446.4357
2517,False,True,306.8152
2518,False,True,446.4357
2519,False,True,437.76877
2520,False,True,447.28928
2521,True,True,442.803
2522,False,True,453.9215
2523,False,True,453.5612
2524,False,True,440.65417
2525,False,True,440.65417
2526,False,True,440.65417
2527,False,True,451.20676
2528,False,True,453.5612
2529,False,True,440.65417
2530,False,True,440.65417
2531,True,True,446.0202
2532,False,True,459.83453
2533,False,True,459.83453
2534,False,True,427.37256
2535,False,True,431.15088
2536,False,True,447.9506
2537,False,True,466.32254
2538,False,True,439.14154
2539,False,True,446.6747
2540,False,True,427.82275
2541,False,True,449.95712
2542,True,True,452.30417
2543,False,True,455.9592
2544,False,True,442.932
2545,False,True,408.08142
2546,False,True,1.0068645
2547,False,False,1.0000001
2548,False,False,1.0000001
2549,False,False,1.0000001
2550,True,False,1.000594
2551,False,False,1.0022042
2552,False,False,1.0000042
2553,False,False,1.0000008
2554,False,False,1.0002663
2555,False,False,1.0015832
2556,False,False,1.0008813
2557,False,False,1.0002663
2558,True,True,830.66785
2559,False,False,1.0000023
2560,False,False,1.0000402
2561,True,True,1.1245605
2562,False,True,1.83559
2563,False,True,1.0096548
2564,False,True,3.1373632
2565,False,True,1.83559
2566,False,True,1.0096548
2567,False,True,2174.5754
2568,False,False,1.0021138
2569,False,False,1.0000021
2570,False,False,1.0000529
2571,False,False,1.0007306
2572,False,False,1.0001482
2573,False,False,1.0007306
2574,False,False,1.0000727
2575,False,False,1.0000017
2576,True,True,330.74695
2577,False,True,424.2577
2578,False,False,1.0000066
2579,False,True,665.5992
2580,False,True,459.91028
2581,False,True,474.62875
2582,False,True,403.0889
2583,False,True,1.0194036
2584,False,False,1.0023626
2585,True,True,473.818
2586,True,True,1675.5359
2587,False,False,1.0000271
2588,False,True,1.2646887
2589,False,True,1.0078019
2590,False,True,1.0078019
2591,False,True,3.1472752
2592,True,True,1054.9918
2593,False,False,1.0000105
2594,False,False,1.0000013
2595,False,False,1.0000105
2596,False,False,1.0000066
2597,False,False,1.0000594
2598,False,False,1.0000055
2599,False,False,1.0001842
2600,True,False,1.0002174
2601,True,True,498.15002
2602,False,True,431.7282
2603,False,True,495.9104
2604,False,False,1.0013759
2605,False,False,1.0008025
2606,False,False,1.002639
2607,False,True,2.1476948
2608,False,True,314.57834
2609,False,True,386.7442
2610,False,True,1.0407804
2611,True,False,1.0017732
2612,False,True,457.28793
2613,False,True,431.7282
2614,False,True,434.7922
2615,False,True,457.15396
2616,False,False,1.0013045
2617,True,True,531.89374
2618,False,False,1.0004132
2619,False,True,1.012926
2620,False,True,1.012926
2621,False,True,15.2552185
2622,False,False,1.0019053
2623,False,False,1.0017937
2624,False,True,1.4406595
2625,False,True,1.012926
2626,False,True,1.012926
2627,False,True,444.80676
2628,False,True,420.3498
2629,False,True,462.79688
2630,False,True,446.7855
2631,False,True,458.1861
2632,False,True,441.08206
2633,False,True,669.23956
2634,False,True,1.0177982
2635,True,True,527.02686
2636,False,True,469.32782
2637,False,True,377.532
2638,False,True,316.3098
2639,True,True,361.81857
2640,False,False,1.0007844
2641,False,False,1.0007844
2642,False,False,1.0011772
2643,False,False,1.0000012
2644,False,False,1.000002
2645,True,True,134.73174
2646,False,False,1.0004063
2647,False,False,1.0007837
2648,False,False,1.0003874
2649,False,False,1.0007411
2650,False,True,1.0096909
2651,True,True,378.22498
2652,False,True,462.65707
2653,False,True,440.32263
2654,False,True,462.65707
2655,False,True,440.32263
2656,False,True,440.03726
2657,False,True,438.97208
2658,False,True,440.59988
2659,False,True,436.48975
2660,False,True,776.708
2661,False,False,1.0006776
2662,False,True,398.5962
2663,False,True,468.27847
2664,True,True,95.482994
2665,False,True,378.2982
2666,False,True,415.1582
2667,False,False,1.0015993
2668,False,False,1.0010811
2669,False,True,334.96176
2670,False,True,459.5295
2671,False,True,430.022
2672,False,True,450.9099
2673,False,True,450.16544
2674,False,True,1.0200144
2675,False,True,1.1084862
2676,False,False,1.0017407
2677,False,False,1.0015993
2678,False,False,1.0007359
2679,False,False,1.000014
2680,False,False,1.000014
2681,False,False,1.0009469
2682,False,True,1.0067344
2683,True,True,3403.1733
2684,True,True,502.1221
2685,False,True,448.80536
2686,True,True,431.36526
2687,True,True,442.92163
2688,False,True,392.49118
2689,True,True,576.6145
2690,False,True,458.6612
2691,False,True,440.27908
2692,False,True,454.05997
2693,False,True,443.51038
2694,False,True,448.58908
2695,False,True,446.1828
2696,False,True,451.00693
2697,False,True,417.73523
2698,False,True,435.55008
2699,True,True,451.00388
2700,False,True,464.62885
2701,False,True,464.62885
2702,False,True,459.3542
2703,True,True,357.08954
2704,False,False,1.000145
2705,False,True,498.52835
2706,False,True,448.8097
2707,False,True,448.8097
2708,True,True,457.5019
2709,False,True,446.27048
2710,False,True,445.67508
2711,False,True,456.37155
2712,False,True,436.01797
2713,True,True,509.98544
2714,True,True,474.11185
2715,False,True,436.20435
2716,False,True,449.19754
2717,False,True,464.74158
2718,False,True,452.10135
2719,False,True,467.92838
2720,True,True,460.86234
2721,False,True,440.8029
2722,False,True,444.82288
2723,True,True,426.8238
2724,False,True,523.1944
2725,False,False,1.000082
2726,True,False,1.000082
2727,False,False,1.000163
2728,False,False,1.000207
2729,True,True,409.1426
2730,False,True,462.23395
2731,False,True,462.23395
2732,False,True,326.01727
2733,False,False,1.0004585
2734,False,False,1.0004585
2735,False,False,1.0004585
2736,False,False,1.0004585
2737,True,True,469.20166
2738,True,True,388.2606
2739,False,False,1.0008825
2740,False,True,529.39246
2741,False,True,460.06064
2742,False,False,1.0009816
2743,False,False,1.0014478
2744,True,True,6.5230827
2745,True,True,391.70258
2746,False,True,457.08438
2747,True,True,411.70007
2748,False,False,1.0032523
2749,False,False,1.0038141
2750,False,True,440.51962
2751,False,True,514.1681
2752,False,False,1.0001026
2753,False,True,432.03888
2754,False,True,428.20557
2755,False,True,443.67862
2756,False,True,642.61914
2757,False,False,1.0000013
2758,False,False,1.0000001
2759,False,True,2.2273178
2760,False,True,1.0167415
2761,False,True,456.90607
2762,False,True,349.18518
2763,False,False,1.0033132
2764,False,False,1.0016236
2765,False,False,1.0006101
2766,False,False,1.0003747
2767,False,True,378.79288
2768,False,True,562.4839
2769,False,False,1.0016236
2770,False,False,1.002058
2771,False,True,226.6592
2772,False,True,1.0049425
2773,False,True,1.0729716
2774,True,True,41.553135
2775,False,True,1.0090251
2776,False,False,1.0007867
2777,False,True,356.67816
2778,True,True,400.3115
2779,False,False,1.0025449
2780,False,True,563.4443
2781,False,True,479.28168
2782,False,False,1.0011878
2783,False,True,506.1604
2784,False,True,451.58493
2785,False,True,443.67862
2786,False,True,450.4528
2787,True,True,482.4171
2788,False,True,437.97165
2789,False,True,448.20746
2790,False,True,447.122
2791,False,True,440.39157
2792,False,True,436.88788
2793,False,True,440.71893
2794,False,True,433.1995
2795,True,True,465.4635
2796,False,True,426.4386
2797,False,True,448.49496
2798,False,True,421.87125
2799,False,False,1.0000113
2800,False,False,1.0000188
2801,False,False,1.0000056
2802,False,True,531.7206
2803,False,True,443.7356
2804,False,True,443.86105
2805,False,True,456.56317
2806,False,True,463.7818
2807,False,True,440.6563
2808,False,True,443.0525
2809,False,True,442.94736
2810,False,True,457.2116
2811,False,True,462.34198
2812,False,True,417.6323
2813,False,True,368.69113
2814,False,True,446.25433
2815,False,True,455.1107
2816,False,True,448.64392
2817,False,True,429.22937
2818,False,True,456.44913
2819,True,True,464.76813
2820,False,True,392.3533
2821,True,False,1.0028898
2822,False,False,1.0027252
2823,False,True,1.0094115
2824,False,True,1.0094115
2825,False,True,513.22565
2826,False,True,449.39853
2827,False,True,451.18335
2828,True,True,454.67233
2829,False,True,469.03247
2830,False,True,453.1007
2831,False,True,467.3683
2832,False,True,441.96158
2833,False,True,1.006611
2834,True,True,381.91925
2835,False,True,446.25433
2836,False,True,455.1107
2837,False,True,455.1107
2838,False,True,455.1107
2839,False,True,455.1107
2840,False,True,455.1107
2841,False,True,455.1107
2842,True,True,631.5433
2843,True,False,1.0000007
2844,False,False,1.0000007
2845,False,False,1.0000007
2846,False,False,1.0000056
2847,False,False,1.0000107
2848,False,False,1.0002677
2849,False,True,442.16034
2850,False,True,441.52484
2851,True,True,467.5536
2852,False,True,436.67816
2853,True,True,449.2664
2854,False,True,436.7172
2855,False,True,461.561
2856,False,True,238.85269
2857,False,True,438.5755
2858,True,True,528.8671
2859,False,False,1.0000196
2860,False,False,1.0002508
2861,False,True,572.4369
2862,True,True,437.07037
2863,False,True,418.93246
2864,False,True,428.37933
2865,False,True,516.6474
2866,False,True,437.51285
2867,False,True,450.0488
2868,False,True,463.7975
2869,False,True,463.7975
2870,True,True,441.0602
2871,False,True,431.19254
2872,False,True,422.4536
2873,False,True,424.39456
2874,False,True,439.39795
2875,False,True,439.39795
2876,True,True,453.73346
2877,False,True,442.9455
2878,False,True,438.64932
2879,False,True,461.11624
2880,False,True,433.63
2881,False,True,462.0635
2882,False,True,433.96307
2883,True,True,465.74173
2884,False,True,447.22827
2885,False,True,433.1739
2886,False,True,437.92142
2887,False,True,461.40314
2888,False,True,459.82584
2889,False,True,465.22147
2890,False,True,453.0927
2891,False,True,397.15454
2892,False,False,1.0000466
2893,False,False,1.0000325
2894,False,False,1.000248
2895,False,False,1.0005511
2896,False,False,1.0005511
2897,False,True,394.9167
2898,False,True,444.61728
2899,False,True,444.61728
2900,False,True,430.00052
2901,False,True,447.79437
2902,False,True,422.76868
2903,False,True,447.7347
2904,False,True,434.57773
2905,True,True,453.31897
2906,False,True,448.58313
2907,False,True,442.80557
2908,False,True,431.6231
2909,True,True,437.16748
2910,False,True,465.46664
2911,False,True,447.92435
2912,True,True,436.2845
2913,False,True,423.12576
2914,False,True,439.05548
2915,False,True,455.10248
2916,False,True,445.81863
2917,False,True,428.52444
2918,False,True,452.29083
2919,False,True,425.05524
2920,False,True,438.3959
2921,True,True,459.60602
2922,True,True,330.9393
2923,False,False,1.001357
2924,False,True,4.1296124
2925,False,False,1.0008638
2926,False,True,1.0311941
2927,False,True,1.2485409
2928,True,False,1.0003655
2929,False,False,1.0000045
2930,False,False,1.0000038
2931,False,False,1.0008528
2932,True,False,1.0009669
2933,False,False,1.0009382
2934,False,True,446.5763
2935,False,True,468.61124
2936,False,True,467.5536
2937,False,True,441.52484
2938,False,True,467.5536
2939,False,True,444.09634
2940,False,True,460.46014
2941,False,True,452.00885
2942,False,True,447.50766
2943,False,True,455.3034
2944,False,True,455.3034
2945,False,True,453.1475
2946,False,True,437.38297
2947,False,True,437.38297
2948,False,True,348.69034
2949,False,False,1.0011045
2950,False,True,591.2902
2951,False,True,431.99222
2952,False,True,1.0194272
2953,False,True,1.0194272
2954,False,True,1.2082627
2955,False,True,1.027351
2956,True,True,597.6344
2957,False,True,446.28152
2958,False,True,453.342
2959,False,True,463.74313
2960,False,True,444.82483
2961,False,True,439.3601
2962,False,True,460.5672
2963,False,True,436.13028
2964,False,True,475.93478
2965,False,True,497.82773
2966,False,True,447.4498
2967,False,True,434.89993
2968,True,True,427.99008
2969,True,True,473.6602
2970,False,True,385.69296
2971,False,False,1.001989
2972,False,True,344.25867
2973,False,True,449.88092
2974,True,True,465.24405
2975,False,True,546.9492
2976,False,False,1.0000066
2977,False,False,1.0000415
2978,False,False,1.0010402
2979,False,False,1.0000656
2980,True,True,1.4933176
2981,True,True,544.334
2982,False,True,419.06778
2983,False,True,452.82764
2984,False,True,459.73285
2985,False,True,433.49533
2986,True,True,447.8097
2987,False,True,430.0412
2988,False,True,454.5941
2989,False,True,455.75854
2990,False,True,417.10718
2991,False,True,461.724
2992,False,True,430.7894
2993,False,True,447.94354
2994,False,True,449.40305
2995,False,True,460.6093
2996,False,True,439.86807
2997,False,True,429.0861
2998,False,True,425.5285
