,test_perplex,labels_test,an_prediction,predicted_perplex
1627,2.6666666666666665,False,False,1.5089087
1628,3.0,False,False,1.62493
1629,2.3333333333333335,False,False,1.4145817
1630,3.5,False,False,1.5145019
1631,8.0,False,True,1.8246723
1632,2.0,False,False,1.3696529
1633,2.0,False,False,1.3696529
1634,6.0,False,True,1.7670984
1635,1.6,False,False,1.3175379
1636,4.0,False,False,1.4583223
1637,2.3333333333333335,False,False,1.4145817
1638,2.3333333333333335,False,False,1.4145817
1639,3.5,False,False,1.5145019
1640,1.6,False,False,1.3175379
1641,8.0,False,True,1.8246723
1642,3.0,False,False,1.4351377
1643,3.0,False,False,1.3995174
1644,2.0,False,False,1.3696529
1645,3.0,False,False,1.4351377
1646,3.0,False,False,1.3995174
1647,6.0,False,True,1.7670984
1648,1.6,False,False,1.3175379
1649,1.6,False,False,1.3175379
1650,1.6,False,False,1.3175379
1651,4.0,False,False,1.4583223
1652,2.3333333333333335,False,False,1.4145817
1653,2.3333333333333335,False,False,1.4145817
1654,2.3333333333333335,False,False,1.4145817
1655,3.5,False,False,1.5145019
1656,1.6,False,False,1.3175379
1657,1.6,False,False,1.3175379
1658,1.6,False,False,1.3175379
1659,1.6,False,False,1.3175379
1660,1.6,False,False,1.3175379
1661,1.6,False,False,1.3175379
1662,1.6,False,False,1.3175379
1663,1.6,False,False,1.3175379
1664,1.6,False,False,1.3175379
1665,inf,True,True,4.49698
1666,2.0,False,False,1.2686981
1667,2.0,False,False,1.2686981
1668,3.0,False,False,1.312083
1669,3.0,False,False,1.3995174
1670,6.0,False,True,1.7670984
1671,4.0,True,False,1.4583223
1672,3.5,False,False,1.5909476
1673,6.0,False,False,1.6517916
1674,3.0,False,False,1.62493
1675,2.3333333333333335,False,False,1.4145817
1676,3.5,False,False,1.5145019
1677,1.6,False,False,1.3175379
1678,1.6,False,False,1.3175379
1679,4.0,False,False,1.4583223
1680,3.5,False,False,1.5145019
1681,inf,True,True,8.443356
1682,3.0,False,False,1.0010641
1683,2.0,False,False,1.2686981
1684,2.0,False,False,1.2686981
1685,2.0,False,False,1.2686981
1686,6.0,False,False,1.3699887
1687,1.5,False,False,1.0007646
1688,inf,True,False,1.0026445
1689,8.0,False,True,1.8246723
1690,2.0,True,False,1.3696529
1691,6.0,False,True,1.7670984
1692,1.6,False,False,1.3175379
1693,1.6,False,False,1.3175379
1694,1.6,False,False,1.3175379
1695,4.0,False,False,1.4583223
1696,3.5,False,False,1.5145019
1697,1.6,False,False,1.3175379
1698,1.6,False,False,1.3175379
1699,4.0,False,False,1.4583223
1700,2.3333333333333335,False,False,1.4145817
1701,3.5,False,False,1.5145019
1702,4.0,False,False,1.4583223
1703,2.3333333333333335,False,False,1.4145817
1704,3.5,False,False,1.5909476
1705,2.0,False,False,1.6572483
1706,2.6666666666666665,False,False,1.4841131
1707,1.7999999999999998,False,False,1.3329653
1708,1.7999999999999998,False,False,1.3329653
1709,3.0,False,False,1.375371
1710,2.6666666666666665,False,False,1.4841131
1711,1.7999999999999998,False,False,1.3329653
1712,1.7999999999999998,False,False,1.3329653
1713,inf,True,True,1.6860418
1714,2.0,False,False,1.6572483
1715,2.6666666666666665,False,False,1.5089087
1716,2.0,False,False,1.6572483
1717,2.6666666666666665,True,False,1.4841131
1718,3.0,False,False,1.375371
1719,2.6666666666666665,False,False,1.4841131
1720,3.0,False,False,1.375371
1721,4.0,False,False,1.421053
1722,2.6666666666666665,False,False,1.5089087
1723,2.0,False,False,1.6572483
1724,2.6666666666666665,False,False,1.5089087
1725,3.0,False,False,1.62493
1726,3.5,False,False,1.5145019
1727,8.0,False,True,1.8246723
1728,inf,True,True,2.3499224
1729,1.5,False,False,1.0007646
1730,3.0,False,False,1.0010641
1731,3.0,False,False,1.312083
1732,3.0,False,False,1.3777659
1733,2.0,False,False,1.2686981
1734,2.0,False,False,1.2686981
1735,2.0,False,False,1.2686981
1736,2.0,False,False,1.2686981
1737,3.0,False,False,1.312083
1738,3.0,False,False,1.3777659
1739,2.0,False,False,1.2686981
1740,2.0,False,False,1.2686981
1741,2.0,False,False,1.2686981
1742,2.0,False,False,1.2686981
1743,6.0,False,False,1.3699887
1744,3.0,False,False,1.0010641
1745,6.0,False,False,1.3699887
1746,1.5,False,False,1.0007646
1747,1.5,False,False,1.0007646
1748,3.0,False,False,1.0010641
1749,2.0,False,False,1.2686981
1750,2.0,False,False,1.2686981
1751,2.0,False,False,1.2686981
1752,2.0,False,False,1.2686981
1753,2.0,False,False,1.2686981
1754,3.0,False,False,1.312083
1755,3.0,False,False,1.3777659
1756,2.0,False,False,1.2686981
1757,6.0,False,False,1.3699887
1758,3.0,False,False,1.0010641
1759,2.0,False,False,1.2686981
1760,3.0,False,False,1.312083
1761,3.0,False,False,1.3777659
1762,2.0,False,False,1.2686981
1763,3.0,False,False,1.312083
1764,3.0,False,False,1.3995174
1765,3.0,False,False,1.4351377
1766,inf,True,True,28.148298
1767,4.0,False,False,1.421053
1768,2.6666666666666665,False,False,1.4841131
1769,1.7999999999999998,False,False,1.3329653
1770,3.0,False,False,1.375371
1771,2.6666666666666665,False,False,1.4841131
1772,3.0,False,False,1.375371
1773,2.6666666666666665,False,False,1.5089087
1774,3.0,False,False,1.62493
1775,2.3333333333333335,False,False,1.4145817
1776,2.3333333333333335,False,False,1.4145817
1777,3.5,False,False,1.5909476
1778,2.0,False,False,1.6572483
1779,2.6666666666666665,False,False,1.5089087
1780,2.0,False,False,1.6572483
1781,2.6666666666666665,False,False,1.5089087
1782,2.0,False,False,1.6572483
1783,4.0,False,False,1.421053
1784,2.6666666666666665,False,False,1.4841131
1785,1.7999999999999998,False,False,1.3329653
1786,1.7999999999999998,False,False,1.3329653
1787,1.7999999999999998,False,False,1.3329653
1788,1.7999999999999998,False,False,1.3329653
1789,1.7999999999999998,False,False,1.3329653
1790,3.0,False,False,1.375371
1791,2.6666666666666665,False,False,1.4841131
1792,3.0,False,False,1.375371
1793,4.0,False,False,1.421053
1794,2.6666666666666665,False,False,1.5089087
1795,3.0,False,False,1.62493
1796,3.5,False,False,1.5909476
1797,2.0,False,False,1.6572483
1798,2.6666666666666665,False,False,1.5089087
1799,2.0,False,False,1.6572483
1800,2.6666666666666665,False,False,1.4841131
1801,1.7999999999999998,False,False,1.3329653
1802,1.7999999999999998,False,False,1.3329653
1803,1.7999999999999998,False,False,1.3329653
1804,3.0,False,False,1.375371
1805,4.0,False,False,1.421053
1806,2.6666666666666665,False,False,1.4841131
1807,1.7999999999999998,False,False,1.3329653
1808,1.7999999999999998,False,False,1.3329653
1809,3.0,False,False,1.375371
1810,2.6666666666666665,False,False,1.5089087
1811,2.0,False,False,1.6572483
1812,4.0,False,False,1.421053
1813,2.6666666666666665,False,False,1.4841131
1814,1.7999999999999998,False,False,1.3329653
1815,3.0,False,False,1.375371
1816,4.0,False,False,1.421053
1817,4.0,False,False,1.421053
1818,2.6666666666666665,False,False,1.5089087
1819,3.0,False,False,1.62493
1820,2.3333333333333335,False,False,1.4145817
1821,2.3333333333333335,False,False,1.4145817
1822,2.3333333333333335,False,False,1.4145817
1823,2.3333333333333335,False,False,1.4145817
1824,3.5,False,False,1.5145019
1825,8.0,False,True,1.8246723
1826,6.0,False,True,1.7670984
1827,1.6,False,False,1.3175379
1828,4.0,False,False,1.4583223
1829,3.5,True,False,1.5145019
1830,1.6,False,False,1.3175379
1831,1.6,False,False,1.3175379
1832,1.6,False,False,1.3175379
1833,1.6,False,False,1.3175379
1834,1.6,False,False,1.3175379
1835,4.0,False,False,1.4583223
1836,2.3333333333333335,False,False,1.4145817
1837,2.3333333333333335,False,False,1.4145817
1838,2.3333333333333335,False,False,1.4145817
1839,3.5,False,False,1.5909476
1840,3.0,False,False,1.62493
1841,3.5,False,False,1.5145019
1842,1.6,False,False,1.3175379
1843,1.6,False,False,1.3175379
1844,1.6,False,False,1.3175379
1845,1.6,False,False,1.3175379
1846,8.0,False,True,1.8246723
1847,2.0,False,False,1.3696529
1848,2.0,False,False,1.3696529
1849,2.0,False,False,1.3696529
1850,2.0,False,False,1.3696529
1851,6.0,False,True,1.7670984
1852,1.6,False,False,1.3175379
1853,1.6,False,False,1.3175379
1854,1.6,False,False,1.3175379
1855,1.6,False,False,1.3175379
1856,1.6,False,False,1.3175379
1857,1.6,False,False,1.3175379
1858,4.0,False,False,1.4583223
1859,3.5,False,False,1.5909476
1860,3.0,False,False,1.62493
1861,3.5,False,False,1.5909476
1862,3.0,False,False,1.62493
1863,3.5,False,False,1.5145019
1864,inf,True,True,2.0361943
1865,2.0,False,False,1.6572483
1866,inf,True,True,2.093545
1867,2.3333333333333335,False,False,1.4145817
1868,2.3333333333333335,False,False,1.4145817
1869,3.5,False,False,1.5909476
1870,6.0,False,False,1.6517916
1871,3.0,False,False,1.62493
1872,3.5,False,False,1.5909476
1873,3.0,False,False,1.62493
1874,3.5,False,False,1.5145019
1875,1.6,False,False,1.3175379
1876,inf,True,True,3.904778
1877,2.6666666666666665,False,False,1.5089087
1878,inf,True,True,3.5444734
1879,6.0,False,False,1.6173795
1880,1.7999999999999998,False,False,1.3329653
1881,3.0,False,False,1.375371
1882,2.6666666666666665,False,False,1.4841131
1883,1.7999999999999998,False,False,1.3329653
1884,3.0,True,False,1.375371
1885,2.6666666666666665,False,False,1.5089087
1886,2.0,False,False,1.6572483
1887,2.6666666666666665,False,False,1.5089087
1888,3.0,False,False,1.62493
1889,3.5,False,False,1.5909476
1890,2.0,False,False,1.6572483
1891,2.6666666666666665,False,False,1.4841131
1892,1.7999999999999998,False,False,1.3329653
1893,3.0,False,False,1.375371
1894,2.6666666666666665,False,False,1.4841131
1895,1.7999999999999998,False,False,1.3329653
1896,1.7999999999999998,False,False,1.3329653
1897,3.0,False,False,1.375371
1898,2.6666666666666665,False,False,1.4841131
1899,3.0,False,False,1.375371
1900,2.6666666666666665,False,False,1.5089087
1901,3.0,False,False,1.62493
1902,3.5,False,False,1.5909476
1903,2.0,False,False,1.6572483
1904,2.6666666666666665,False,False,1.5089087
1905,2.0,False,False,1.6572483
1906,2.6666666666666665,False,False,1.5089087
1907,2.0,False,False,1.6572483
1908,2.6666666666666665,False,False,1.5089087
1909,2.0,False,False,1.6572483
1910,2.6666666666666665,False,False,1.4841131
1911,1.7999999999999998,False,False,1.3329653
1912,1.7999999999999998,False,False,1.3329653
1913,1.7999999999999998,False,False,1.3329653
1914,3.0,False,False,1.375371
1915,2.6666666666666665,False,False,1.4841131
1916,1.7999999999999998,False,False,1.3329653
1917,9.0,False,False,1.400863
1918,1.2,False,False,1.1908991
1919,1.2,False,False,1.1908991
1920,6.0,False,False,1.6173795
1921,1.7999999999999998,False,False,1.3329653
1922,3.0,False,False,1.375371
1923,2.6666666666666665,False,False,1.5089087
1924,2.0,False,False,1.6572483
1925,2.6666666666666665,False,False,1.4841131
1926,9.0,False,False,1.400863
1927,1.2,False,False,1.1908991
1928,1.2,False,False,1.1908991
1929,1.2,True,False,1.1908991
1930,1.2,False,False,1.1908991
1931,1.2,False,False,1.1908991
1932,1.2,False,False,1.1908991
1933,1.2,False,False,1.1908991
1934,1.2,False,False,1.1908991
1935,1.2,False,False,1.1908991
1936,6.0,False,False,1.6173795
1937,1.7999999999999998,False,False,1.3329653
1938,9.0,False,False,1.400863
1939,1.2,False,False,1.1908991
1940,1.2,False,False,1.1908991
1941,6.0,False,False,1.6173795
1942,1.7999999999999998,False,False,1.3329653
1943,1.7999999999999998,False,False,1.3329653
1944,inf,True,True,7.645251
1945,1.6,False,False,1.3175379
1946,1.6,False,False,1.3175379
1947,8.0,False,True,1.8246723
1948,2.0,False,False,1.3696529
1949,2.0,False,False,1.3696529
1950,2.0,False,False,1.3696529
1951,3.0,False,False,1.4351377
1952,3.0,False,False,1.3995174
1953,2.0,False,False,1.3696529
1954,3.0,False,False,1.4351377
1955,3.0,False,False,1.3777659
1956,3.0,False,False,1.312083
1957,3.0,False,False,1.3419483
1958,3.0,False,False,1.3777659
1959,3.0,False,False,1.312083
1960,3.0,False,False,1.3777659
1961,3.0,False,False,1.312083
1962,3.0,False,False,1.3995174
1963,2.0,False,False,1.3696529
1964,3.0,False,False,1.4351377
1965,3.0,False,False,1.3777659
1966,3.0,False,False,1.312083
1967,3.0,False,False,1.3419483
1968,3.0,False,False,1.3419483
1969,3.0,False,False,1.3995174
1970,3.0,False,False,1.4351377
1971,3.0,False,False,1.3995174
1972,2.0,False,False,1.3696529
1973,2.0,False,False,1.3696529
1974,6.0,False,True,1.7670984
1975,inf,True,True,4.49698
1976,2.0,False,False,1.2686981
1977,2.0,False,False,1.2686981
1978,2.0,False,False,1.2686981
1979,3.0,False,False,1.312083
1980,3.0,False,False,1.3419483
1981,inf,True,True,12.015826
1982,3.0,False,False,1.62493
1983,3.5,False,False,1.5909476
1984,3.0,False,False,1.62493
1985,3.5,False,False,1.5909476
1986,2.0,False,False,1.6572483
1987,4.0,False,False,1.421053
1988,2.6666666666666665,False,False,1.4841131
1989,1.7999999999999998,False,False,1.3329653
1990,9.0,True,False,1.400863
1991,1.2,False,False,1.1908991
1992,1.2,False,False,1.1908991
1993,1.2,False,False,1.1908991
1994,6.0,False,False,1.6173795
1995,3.0,False,False,1.375371
1996,2.6666666666666665,False,False,1.4841131
1997,3.0,False,False,1.375371
1998,4.0,False,False,1.421053
1999,2.6666666666666665,False,False,1.4841131
2000,1.7999999999999998,False,False,1.3329653
2001,inf,True,True,1.6860418
2002,3.0,False,False,1.62493
2003,3.5,False,False,1.5909476
2004,3.0,False,False,1.62493
2005,3.5,False,False,1.5909476
2006,2.0,False,False,1.6572483
2007,2.6666666666666665,False,False,1.5089087
2008,6.0,False,False,1.6517916
2009,2.0,False,False,1.6572483
2010,2.6666666666666665,False,False,1.5089087
2011,3.0,False,False,1.62493
2012,3.5,False,False,1.5909476
2013,3.0,False,False,1.62493
2014,2.3333333333333335,False,False,1.4145817
2015,2.3333333333333335,True,False,1.4145817
2016,2.3333333333333335,False,False,1.4145817
2017,2.3333333333333335,False,False,1.4145817
2018,3.5,False,False,1.5909476
2019,2.0,False,False,1.6572483
2020,2.6666666666666665,False,False,1.4841131
2021,1.7999999999999998,False,False,1.3329653
2022,1.7999999999999998,False,False,1.3329653
2023,9.0,False,False,1.400863
2024,6.0,False,False,1.6173795
2025,1.7999999999999998,False,False,1.3329653
2026,1.7999999999999998,False,False,1.3329653
2027,1.7999999999999998,False,False,1.3329653
2028,1.7999999999999998,False,False,1.3329653
2029,1.7999999999999998,False,False,1.3329653
2030,1.7999999999999998,False,False,1.3329653
2031,3.0,False,False,1.375371
2032,2.6666666666666665,False,False,1.4841131
2033,1.7999999999999998,False,False,1.3329653
2034,3.0,False,False,1.375371
2035,2.6666666666666665,False,False,1.4841131
2036,3.0,False,False,1.375371
2037,2.6666666666666665,False,False,1.4841131
2038,1.7999999999999998,False,False,1.3329653
2039,1.7999999999999998,False,False,1.3329653
2040,3.0,False,False,1.375371
2041,4.0,False,False,1.421053
2042,2.6666666666666665,False,False,1.5089087
2043,2.0,False,False,1.6572483
2044,4.0,False,False,1.421053
2045,2.6666666666666665,False,False,1.5089087
2046,2.0,False,False,1.6572483
2047,2.6666666666666665,False,False,1.4841131
2048,1.7999999999999998,False,False,1.3329653
2049,3.0,False,False,1.375371
2050,2.6666666666666665,True,False,1.5089087
2051,3.0,False,False,1.62493
2052,2.3333333333333335,False,False,1.4145817
2053,3.5,False,False,1.5909476
2054,2.0,False,False,1.6572483
2055,2.6666666666666665,False,False,1.5089087
2056,2.0,False,False,1.6572483
2057,4.0,False,False,1.421053
2058,2.6666666666666665,False,False,1.5089087
2059,inf,True,True,2.0263774
2060,3.0,False,False,1.375371
2061,2.6666666666666665,False,False,1.4841131
2062,3.0,False,False,1.375371
2063,4.0,False,False,1.421053
2064,2.6666666666666665,False,False,1.5089087
2065,6.0,False,False,1.6517916
2066,2.0,False,False,1.6572483
2067,4.0,False,False,1.421053
2068,4.0,False,False,1.421053
2069,2.6666666666666665,False,False,1.5089087
2070,2.0,False,False,1.6572483
2071,2.6666666666666665,False,False,1.5089087
2072,2.0,False,False,1.6572483
2073,2.6666666666666665,False,False,1.5089087
2074,6.0,False,False,1.6517916
2075,6.0,False,False,1.6517916
2076,6.0,True,False,1.6517916
2077,inf,True,True,35.754963
2078,3.0,False,False,1.0010641
2079,3.0,False,False,1.312083
2080,3.0,False,False,1.3419483
2081,3.0,False,False,1.3995174
2082,3.0,False,False,1.4351377
2083,3.0,False,False,1.3995174
2084,2.0,False,False,1.3696529
2085,2.0,False,False,1.3696529
2086,3.0,False,False,1.4351377
2087,3.0,False,False,1.3419483
2088,3.0,False,False,1.3777659
2089,2.0,False,False,1.2686981
2090,3.0,False,False,1.312083
2091,3.0,False,False,1.3995174
2092,2.0,False,False,1.3696529
2093,3.0,False,False,1.4351377
2094,3.0,False,False,1.3419483
2095,3.0,False,False,1.3419483
2096,3.0,False,False,1.3777659
2097,3.0,False,False,1.312083
2098,3.0,False,False,1.3419483
2099,3.0,False,False,1.3777659
2100,3.0,False,False,1.312083
2101,3.0,False,False,1.3995174
2102,2.0,False,False,1.3696529
2103,2.0,False,False,1.3696529
2104,2.0,False,False,1.3696529
2105,3.0,False,False,1.4351377
2106,3.0,False,False,1.3777659
2107,3.0,False,False,1.312083
2108,3.0,False,False,1.3995174
2109,3.0,False,False,1.4351377
2110,3.0,False,False,1.3419483
2111,3.0,False,False,1.3777659
2112,3.0,False,False,1.312083
2113,inf,True,True,1.7275664
2114,3.0,False,False,1.0010641
2115,2.0,False,False,1.2686981
2116,2.0,False,False,1.2686981
2117,6.0,False,False,1.3699887
2118,3.0,False,False,1.0010641
2119,inf,True,True,39.558456
2120,1.2,False,False,1.1908991
2121,1.2,False,False,1.1908991
2122,6.0,False,False,1.6173795
2123,1.7999999999999998,False,False,1.3329653
2124,1.7999999999999998,False,False,1.3329653
2125,1.7999999999999998,False,False,1.3329653
2126,1.7999999999999998,False,False,1.3329653
2127,1.7999999999999998,False,False,1.3329653
2128,3.0,False,False,1.375371
2129,2.6666666666666665,False,False,1.5089087
2130,3.0,False,False,1.62493
2131,3.5,False,False,1.5909476
2132,2.0,False,False,1.6572483
2133,2.6666666666666665,False,False,1.4841131
2134,3.0,False,False,1.375371
2135,2.6666666666666665,False,False,1.4841131
2136,1.7999999999999998,False,False,1.3329653
2137,1.7999999999999998,False,False,1.3329653
2138,1.7999999999999998,True,False,1.3329653
2139,9.0,False,False,1.400863
2140,1.2,False,False,1.1908991
2141,1.2,False,False,1.1908991
2142,1.2,False,False,1.1908991
2143,6.0,False,False,1.6173795
2144,3.0,False,False,1.375371
2145,2.6666666666666665,False,False,1.4841131
2146,1.7999999999999998,False,False,1.3329653
2147,3.0,False,False,1.375371
2148,2.6666666666666665,False,False,1.5089087
2149,2.0,False,False,1.6572483
2150,2.6666666666666665,False,False,1.5089087
2151,6.0,False,False,1.6517916
2152,6.0,False,False,1.6517916
2153,2.0,False,False,1.6572483
2154,2.6666666666666665,False,False,1.5089087
2155,2.0,False,False,1.6572483
2156,2.6666666666666665,False,False,1.4841131
2157,3.0,False,False,1.375371
2158,2.6666666666666665,False,False,1.4841131
2159,1.7999999999999998,False,False,1.3329653
2160,1.7999999999999998,False,False,1.3329653
2161,1.7999999999999998,False,False,1.3329653
2162,3.0,False,False,1.375371
2163,2.6666666666666665,False,False,1.4841131
2164,3.0,False,False,1.375371
2165,2.6666666666666665,False,False,1.4841131
2166,1.7999999999999998,False,False,1.3329653
2167,1.7999999999999998,False,False,1.3329653
2168,3.0,False,False,1.375371
2169,2.6666666666666665,False,False,1.5089087
2170,2.0,False,False,1.6572483
2171,4.0,False,False,1.421053
2172,2.6666666666666665,False,False,1.5089087
2173,2.0,False,False,1.6572483
2174,2.6666666666666665,False,False,1.4841131
2175,1.7999999999999998,False,False,1.3329653
2176,3.0,False,False,1.375371
2177,2.6666666666666665,False,False,1.5089087
2178,3.0,False,False,1.62493
2179,inf,True,True,2.3724036
2180,2.6666666666666665,False,False,1.5089087
2181,3.0,False,False,1.62493
2182,3.5,False,False,1.5909476
2183,6.0,False,False,1.6517916
2184,3.0,False,False,1.62493
2185,3.5,False,False,1.5145019
2186,1.6,False,False,1.3175379
2187,1.6,False,False,1.3175379
2188,1.6,False,False,1.3175379
2189,1.6,False,False,1.3175379
2190,1.6,False,False,1.3175379
2191,1.6,False,False,1.3175379
2192,1.6,False,False,1.3175379
2193,inf,True,True,7.5970807
2194,1.7999999999999998,False,False,1.3329653
2195,3.0,False,False,1.375371
2196,2.6666666666666665,False,False,1.5089087
2197,6.0,False,False,1.6517916
2198,2.0,False,False,1.6572483
2199,2.6666666666666665,False,False,1.4841131
2200,3.0,False,False,1.375371
2201,2.6666666666666665,False,False,1.4841131
2202,1.7999999999999998,False,False,1.3329653
2203,1.7999999999999998,False,False,1.3329653
2204,3.0,False,False,1.375371
2205,2.6666666666666665,False,False,1.5089087
2206,3.0,False,False,1.62493
2207,3.5,False,False,1.5909476
2208,2.0,False,False,1.6572483
2209,2.6666666666666665,False,False,1.4841131
2210,9.0,False,False,1.400863
2211,1.2,False,False,1.1908991
2212,1.2,False,False,1.1908991
2213,1.2,False,False,1.1908991
2214,1.2,False,False,1.1908991
2215,1.2,False,False,1.1908991
2216,1.2,False,False,1.1908991
2217,6.0,False,False,1.6173795
2218,1.7999999999999998,False,False,1.3329653
2219,3.0,False,False,1.375371
2220,2.6666666666666665,False,False,1.5089087
2221,6.0,False,False,1.6517916
2222,3.0,False,False,1.62493
2223,3.5,False,False,1.5909476
2224,3.0,False,False,1.62493
2225,3.5,False,False,1.5145019
2226,1.6,False,False,1.3175379
2227,1.6,False,False,1.3175379
2228,4.0,False,False,1.4583223
2229,3.5,False,False,1.5909476
2230,3.0,False,False,1.62493
2231,3.5,False,False,1.5909476
2232,2.0,False,False,1.6572483
2233,2.6666666666666665,False,False,1.5089087
2234,2.0,False,False,1.6572483
2235,4.0,False,False,1.421053
2236,2.6666666666666665,False,False,1.5089087
2237,3.0,False,False,1.62493
2238,2.3333333333333335,False,False,1.4145817
2239,3.5,False,False,1.5909476
2240,inf,True,True,26.787767
2241,2.0,False,False,1.2686981
2242,3.0,False,False,1.312083
2243,3.0,False,False,1.3995174
2244,3.0,False,False,1.4351377
2245,3.0,False,False,1.3995174
2246,inf,True,True,28.346317
2247,1.7999999999999998,False,False,1.3329653
2248,1.7999999999999998,False,False,1.3329653
2249,inf,True,True,45.45346
2250,3.0,False,False,1.3995174
2251,3.0,False,False,1.4351377
2252,3.0,False,False,1.3419483
2253,3.0,False,False,1.3995174
2254,2.0,False,False,1.3696529
2255,3.0,False,False,1.4351377
2256,3.0,False,False,1.3419483
2257,3.0,False,False,1.3777659
2258,inf,True,True,23.178535
2259,2.0,False,False,1.6572483
2260,2.6666666666666665,False,False,1.5089087
2261,2.0,False,False,1.6572483
2262,4.0,False,False,1.421053
2263,inf,True,True,33.043915
2264,3.0,False,False,1.3419483
2265,3.0,False,False,1.3995174
2266,2.0,False,False,1.3696529
2267,3.0,True,False,1.4351377
2268,3.0,False,False,1.3777659
2269,inf,True,True,14.333769
2270,2.3333333333333335,False,False,1.4145817
2271,2.3333333333333335,False,False,1.4145817
2272,3.5,False,False,1.5909476
2273,6.0,False,False,1.6517916
2274,2.0,False,False,1.6572483
2275,4.0,False,False,1.421053
2276,2.6666666666666665,False,False,1.4841131
2277,1.7999999999999998,False,False,1.3329653
2278,3.0,False,False,1.375371
2279,2.6666666666666665,False,False,1.5089087
2280,6.0,False,False,1.6517916
2281,3.0,False,False,1.62493
2282,3.5,False,False,1.5145019
2283,1.6,False,False,1.3175379
2284,1.6,False,False,1.3175379
2285,1.6,False,False,1.3175379
2286,8.0,False,True,1.8246723
2287,6.0,False,True,1.7670984
2288,1.6,False,False,1.3175379
2289,1.6,False,False,1.3175379
2290,1.6,False,False,1.3175379
2291,1.6,False,False,1.3175379
2292,1.6,False,False,1.3175379
2293,1.6,False,False,1.3175379
2294,8.0,False,True,1.8246723
2295,2.0,False,False,1.3696529
2296,2.0,False,False,1.3696529
2297,2.0,False,False,1.3696529
2298,3.0,False,False,1.4351377
2299,3.0,False,False,1.3995174
2300,3.0,False,False,1.4351377
2301,3.0,False,False,1.3777659
2302,2.0,False,False,1.2686981
2303,2.0,False,False,1.2686981
2304,2.0,False,False,1.2686981
2305,6.0,False,False,1.3699887
2306,1.5,False,False,1.0007646
2307,3.0,False,False,1.0010641
2308,2.0,False,False,1.2686981
2309,2.0,False,False,1.2686981
2310,6.0,False,False,1.3699887
2311,1.5,False,False,1.0007646
2312,1.5,False,False,1.0007646
2313,1.5,False,False,1.0007646
2314,inf,True,True,2.1729975
2315,4.0,False,False,1.421053
2316,2.6666666666666665,False,False,1.5089087
2317,3.0,False,False,1.62493
2318,3.5,False,False,1.5145019
2319,1.6,False,False,1.3175379
2320,1.6,False,False,1.3175379
2321,1.6,False,False,1.3175379
2322,1.6,False,False,1.3175379
2323,1.6,False,False,1.3175379
2324,1.6,False,False,1.3175379
2325,1.6,False,False,1.3175379
2326,4.0,False,False,1.4583223
2327,3.5,False,False,1.5145019
2328,1.6,False,False,1.3175379
2329,1.6,False,False,1.3175379
2330,1.6,False,False,1.3175379
2331,inf,True,True,8.443356
2332,3.0,False,False,1.0010641
2333,2.0,False,False,1.2686981
2334,3.0,False,False,1.312083
2335,3.0,False,False,1.3419483
2336,3.0,False,False,1.3995174
2337,3.0,False,False,1.4351377
2338,3.0,False,False,1.3419483
2339,3.0,False,False,1.3419483
2340,3.0,False,False,1.3995174
2341,3.0,False,False,1.4351377
2342,3.0,False,False,1.3995174
2343,2.0,False,False,1.3696529
2344,6.0,False,True,1.7670984
2345,1.6,False,False,1.3175379
2346,8.0,False,True,1.8246723
2347,2.0,False,False,1.3696529
2348,6.0,False,True,1.7670984
2349,1.6,False,False,1.3175379
2350,4.0,False,False,1.4583223
2351,3.5,False,False,1.5145019
2352,8.0,False,True,1.8246723
2353,3.0,False,False,1.4351377
2354,3.0,False,False,1.3777659
2355,3.0,False,False,1.312083
2356,3.0,False,False,1.3777659
2357,2.0,False,False,1.2686981
2358,3.0,False,False,1.312083
2359,3.0,False,False,1.3777659
2360,6.0,False,False,1.3699887
2361,3.0,False,False,1.0010641
2362,2.0,False,False,1.2686981
2363,3.0,False,False,1.312083
2364,3.0,False,False,1.3995174
2365,2.0,False,False,1.3696529
2366,3.0,False,False,1.4351377
2367,3.0,False,False,1.3777659
2368,2.0,False,False,1.2686981
2369,3.0,False,False,1.312083
2370,3.0,False,False,1.3995174
2371,2.0,False,False,1.3696529
2372,3.0,False,False,1.4351377
2373,3.0,False,False,1.3777659
2374,6.0,False,False,1.3699887
2375,1.5,False,False,1.0007646
2376,3.0,False,False,1.0010641
2377,3.0,False,False,1.312083
2378,3.0,False,False,1.3777659
2379,2.0,False,False,1.2686981
2380,2.0,False,False,1.2686981
2381,2.0,False,False,1.2686981
2382,2.0,False,False,1.2686981
2383,2.0,False,False,1.2686981
2384,6.0,False,False,1.3699887
2385,1.5,False,False,1.0007646
2386,3.0,False,False,1.0010641
2387,2.0,False,False,1.2686981
2388,2.0,False,False,1.2686981
2389,2.0,False,False,1.2686981
2390,3.0,False,False,1.312083
2391,3.0,False,False,1.3777659
2392,6.0,False,False,1.3699887
2393,3.0,False,False,1.0010641
2394,2.0,False,False,1.2686981
2395,3.0,False,False,1.312083
2396,3.0,False,False,1.3995174
2397,3.0,False,False,1.4351377
2398,3.0,False,False,1.3419483
2399,3.0,False,False,1.3777659
2400,2.0,False,False,1.2686981
2401,3.0,False,False,1.312083
2402,3.0,False,False,1.3419483
2403,3.0,False,False,1.3419483
2404,3.0,False,False,1.3777659
2405,2.0,True,False,1.2686981
